ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:526
21815719,2016-10-27 12:15:01,725G - Messages on a Tree,GNU C++,Accepted,1871 ms,58000 KB
19470933,2016-07-29 05:35:50,663D - To Hack or not to Hack,GNU C++,Wrong answer on test 5,31 ms,6000 KB
19458873,2016-07-28 12:55:40,663C - Graph Coloring,GNU C++,Accepted,186 ms,8700 KB
19458811,2016-07-28 12:50:47,663C - Graph Coloring,GNU C++,Wrong answer on test 5,15 ms,3900 KB
19457131,2016-07-28 11:15:11,668D - Little Artem and Time Machine,GNU C++,Accepted,326 ms,133500 KB
19456985,2016-07-28 11:07:36,668D - Little Artem and Time Machine,GNU C++,Wrong answer on test 3,15 ms,127200 KB
19436891,2016-07-27 11:31:29,666C - Codeword,GNU C++,Accepted,1965 ms,6500 KB
19436843,2016-07-27 11:29:07,666C - Codeword,GNU C++,Wrong answer on test 12,156 ms,6500 KB
19436703,2016-07-27 11:21:26,666C - Codeword,GNU C++,Memory limit exceeded on test 19,1731 ms,262100 KB
19436586,2016-07-27 11:15:38,666C - Codeword,GNU C++,Memory limit exceeded on test 19,1621 ms,262100 KB
19436555,2016-07-27 11:14:11,666C - Codeword,GNU C++,Memory limit exceeded on test 19,1512 ms,262100 KB
19436090,2016-07-27 10:49:13,666C - Codeword,GNU C++,Wrong answer on test 2,15 ms,7500 KB
19431645,2016-07-27 04:42:38,666B - World Tour,GNU C++,Accepted,655 ms,35600 KB
19419572,2016-07-26 12:24:30,700D - Huffman Coding on Segment,GNU C++,Accepted,2074 ms,3100 KB
19405698,2016-07-25 17:41:13,701C - They Are Everywhere,GNU C++,Accepted,31 ms,100 KB
19405495,2016-07-25 17:28:07,701B - Cells Not Under Attack,GNU C++,Accepted,280 ms,200 KB
19401077,2016-07-25 13:01:55,701A - Cards,GNU C++,Accepted,15 ms,0 KB
19401005,2016-07-25 12:58:13,701A - Cards,GNU C++,Wrong answer on test 7,15 ms,800 KB
19399229,2016-07-25 11:35:36,700C - Break Up,GNU C++,Accepted,249 ms,1200 KB
19399035,2016-07-25 11:27:07,700C - Break Up,GNU C++,Wrong answer on test 10,217 ms,1000 KB
19398986,2016-07-25 11:24:49,700C - Break Up,GNU C++,Wrong answer on test 10,187 ms,1000 KB
19397976,2016-07-25 10:39:16,700C - Break Up,GNU C++,Time limit exceeded on test 9,3000 ms,1000 KB
19393303,2016-07-25 06:15:34,700C - Break Up,GNU C++,Time limit exceeded on test 9,3000 ms,1000 KB
19392953,2016-07-25 05:49:23,700C - Break Up,GNU C++,Time limit exceeded on test 9,3000 ms,1600 KB
19345474,2016-07-22 21:20:55,700B - Connecting Universities,GNU C++,Accepted,483 ms,18700 KB
19340956,2016-07-22 20:42:54,700A - As Fast As Possible,GNU C++,Accepted,15 ms,0 KB
19340818,2016-07-22 20:41:42,700A - As Fast As Possible,GNU C++,Time limit exceeded on pretest 9,1000 ms,0 KB
19339906,2016-07-22 20:34:58,700A - As Fast As Possible,GNU C++,Time limit exceeded on pretest 9,1000 ms,0 KB
19339716,2016-07-22 20:33:37,700A - As Fast As Possible,GNU C++,Wrong answer on pretest 1,0 ms,0 KB
19339597,2016-07-22 20:32:43,700A - As Fast As Possible,GNU C++,Time limit exceeded on pretest 9,1000 ms,0 KB
19336943,2016-07-22 20:16:35,700A - As Fast As Possible,GNU C++,Wrong answer on pretest 3,0 ms,0 KB
19273964,2016-07-20 10:51:55,698D - Limak and Shooting Points,GNU C++,Accepted,265 ms,300 KB
19267819,2016-07-20 06:24:11,698D - Limak and Shooting Points,GNU C++,Wrong answer on test 30,1045 ms,100 KB
19267456,2016-07-20 06:03:22,698D - Limak and Shooting Points,GNU C++,Time limit exceeded on test 10,3000 ms,100 KB
19267414,2016-07-20 06:01:13,698D - Limak and Shooting Points,GNU C++,Wrong answer on test 10,702 ms,100 KB
19255996,2016-07-19 18:17:58,699F - Limak and Shooting Points,GNU C++,Wrong answer on pretest 3,0 ms,4000 KB
19254974,2016-07-19 18:11:58,699F - Limak and Shooting Points,GNU C++,Wrong answer on pretest 3,15 ms,4000 KB
19254348,2016-07-19 18:07:33,699F - Limak and Shooting Points,GNU C++,Wrong answer on pretest 6,31 ms,4000 KB
19241579,2016-07-19 16:47:02,699D - Fix a Tree,GNU C++,Accepted,265 ms,2400 KB
19235963,2016-07-19 16:23:00,699C - Vacations,GNU C++,Accepted,15 ms,0 KB
19233708,2016-07-19 16:15:25,699B - One Bomb,GNU C++,Accepted,155 ms,4000 KB
19232446,2016-07-19 16:11:01,699A - Launch of Collider,GNU C++,Accepted,202 ms,200 KB
19228315,2016-07-19 12:14:16,675E - Trains and Statistic,GNU C++,Accepted,234 ms,43100 KB
19197994,2016-07-18 04:02:17,697B - Barnicle,GNU C++,Accepted,15 ms,100 KB
19197983,2016-07-18 04:01:09,697B - Barnicle,GNU C++,Wrong answer on test 30,15 ms,100 KB
19197980,2016-07-18 04:00:19,697B - Barnicle,GNU C++,Wrong answer on test 29,15 ms,100 KB
19197960,2016-07-18 03:58:31,697B - Barnicle,GNU C++,Wrong answer on test 7,15 ms,100 KB
19197872,2016-07-18 03:47:00,697A - Pineapple Incident,GNU C++,Accepted,30 ms,0 KB
19188113,2016-07-17 13:05:32,696E - ...Wait for it...,GNU C++,Accepted,1279 ms,32000 KB
19187935,2016-07-17 12:53:55,696E - ...Wait for it...,GNU C++,Wrong answer on test 5,15 ms,22700 KB
19187015,2016-07-17 11:45:01,696C - PLEASE,GNU C++,Accepted,187 ms,0 KB
19186704,2016-07-17 11:22:45,696B - Puzzles,GNU C++,Accepted,187 ms,8600 KB
19116163,2016-07-14 19:52:47,696A - Lorenzo Von Matterhorn,GNU C++,Accepted,31 ms,3800 KB
19100233,2016-07-14 06:47:18,677D - Vanya and Treasure,GNU C++,Accepted,1279 ms,11900 KB
19099909,2016-07-14 06:13:05,677D - Vanya and Treasure,GNU C++,Time limit exceeded on test 16,1500 ms,27500 KB
19099245,2016-07-14 05:10:33,677D - Vanya and Treasure,GNU C++,Time limit exceeded on test 19,1500 ms,5200 KB
19067636,2016-07-13 11:08:37,687D - Dividing Kingdom II,GNU C++,Accepted,1278 ms,19800 KB
19060674,2016-07-13 05:20:22,689E - Mike and Geometry Problem,GNU C++,Accepted,420 ms,6300 KB
19060662,2016-07-13 05:19:29,689E - Mike and Geometry Problem,GNU C++,Wrong answer on test 13,15 ms,6300 KB
19045906,2016-07-12 11:16:57,578C - Weakness and Poorness,GNU C++,Accepted,140 ms,16400 KB
19040229,2016-07-12 06:10:29,311B - Cats Transport,GNU C++,Accepted,967 ms,84600 KB
19040183,2016-07-12 06:07:31,311B - Cats Transport,GNU C++,Wrong answer on test 2,15 ms,84600 KB
19026864,2016-07-11 12:41:05,536E - Tavas on the Path,GNU C++,Accepted,1107 ms,30900 KB
19026754,2016-07-11 12:36:01,536E - Tavas on the Path,GNU C++,Wrong answer on test 3,873 ms,25800 KB
19026473,2016-07-11 12:22:26,536E - Tavas on the Path,GNU C++,Wrong answer on test 3,811 ms,25800 KB
19025061,2016-07-11 11:15:28,536B - Tavas and Malekas,GNU C++,Accepted,499 ms,10600 KB
19024662,2016-07-11 11:00:02,536B - Tavas and Malekas,GNU C++,Wrong answer on test 67,499 ms,72000 KB
19018891,2016-07-11 05:44:24,536B - Tavas and Malekas,GNU C++,Wrong answer on test 67,514 ms,36700 KB
19018737,2016-07-11 05:32:58,536B - Tavas and Malekas,GNU C++,Wrong answer on test 67,499 ms,37200 KB
19018668,2016-07-11 05:28:54,536B - Tavas and Malekas,GNU C++,Wrong answer on test 67,483 ms,21100 KB
19018554,2016-07-11 05:20:30,536B - Tavas and Malekas,GNU C++,Wrong answer on test 8,311 ms,19700 KB
19018264,2016-07-11 04:59:33,536B - Tavas and Malekas,GNU C++,Wrong answer on test 8,264 ms,28500 KB
19017978,2016-07-11 04:37:50,536B - Tavas and Malekas,GNU C++,Time limit exceeded on test 41,2000 ms,3000 KB
18971771,2016-07-08 17:50:27,631E - Product Sum,GNU C++,Wrong answer on test 7,15 ms,11000 KB
18971085,2016-07-08 17:03:00,319C - Kalila and Dimna in the Logging Industry,GNU C++,Accepted,140 ms,4700 KB
18933669,2016-07-06 21:20:21,689D - Friends and Subsequences,GNU C++,Accepted,1544 ms,14100 KB
18928457,2016-07-06 20:30:07,689C - Mike and Chocolate Thieves,GNU C++,Accepted,186 ms,3100 KB
18926232,2016-07-06 20:13:28,689B - Mike and Shortcuts,GNU C++,Accepted,218 ms,1600 KB
18925715,2016-07-06 20:09:23,689B - Mike and Shortcuts,GNU C++,Wrong answer on pretest 4,15 ms,9400 KB
18924429,2016-07-06 20:00:48,689B - Mike and Shortcuts,GNU C++,Wrong answer on pretest 4,15 ms,3100 KB
18923272,2016-07-06 19:53:17,689A - Mike and Cellphone,GNU C++,Accepted,15 ms,0 KB
18915706,2016-07-06 12:26:56,680B - Bear and Finding Criminals,GNU C++,Accepted,15 ms,400 KB
18915459,2016-07-06 12:10:36,680A - Bear and Five Cards,GNU C++,Accepted,15 ms,0 KB
18915194,2016-07-06 11:54:06,679E - Bear and Bad Powers of 42,GNU C++,Accepted,717 ms,11400 KB
18911102,2016-07-06 06:58:49,679E - Bear and Bad Powers of 42,GNU C++,Time limit exceeded on test 4,5000 ms,16800 KB
18896854,2016-07-05 12:18:25,671D - Roads in Yusland,GNU C++,Accepted,1638 ms,98900 KB
18891666,2016-07-05 05:16:22,566F - Clique in the Divisibility Graph,GNU C++,Accepted,561 ms,11700 KB
18891641,2016-07-05 05:14:48,566F - Clique in the Divisibility Graph,GNU C++,Time limit exceeded on test 6,1000 ms,4700 KB
18891602,2016-07-05 05:11:55,566F - Clique in the Divisibility Graph,GNU C++,Wrong answer on test 5,15 ms,4700 KB
18891435,2016-07-05 04:50:58,566A - Matching Names,GNU C++,Accepted,358 ms,233000 KB
18891425,2016-07-05 04:49:49,566A - Matching Names,GNU C++,Wrong answer on test 3,15 ms,400 KB
18876010,2016-07-04 06:39:53,86D - Powerful array,GNU C++,Accepted,4834 ms,9400 KB
18875997,2016-07-04 06:38:52,86D - Powerful array,GNU C++,Wrong answer on test 22,1434 ms,9400 KB
18875969,2016-07-04 06:36:22,86D - Powerful array,GNU C++,Time limit exceeded on test 6,5000 ms,20400 KB
18875370,2016-07-04 05:33:16,681D - Gifts by the List,GNU C++,Accepted,280 ms,7900 KB
18875238,2016-07-04 05:21:45,681D - Gifts by the List,GNU C++,Wrong answer on test 6,171 ms,4000 KB
18832757,2016-07-01 04:17:09,688E - The Values You Can Make,GNU C++,Accepted,140 ms,126000 KB
18832650,2016-07-01 04:02:28,688D - Remainders Game,GNU C++,Accepted,717 ms,13700 KB
18832619,2016-07-01 03:57:49,688D - Remainders Game,GNU C++,Time limit exceeded on test 32,1000 ms,7800 KB
18832603,2016-07-01 03:54:42,688D - Remainders Game,GNU C++,Wrong answer on test 12,390 ms,7800 KB
18832601,2016-07-01 03:54:18,688D - Remainders Game,GNU C++,Wrong answer on test 12,405 ms,7800 KB
18798339,2016-06-29 20:53:46,688D - Remainders Game,GNU C++,Wrong answer on pretest 6,15 ms,0 KB
18794287,2016-06-29 20:33:09,688C - NP-Hard Problem,GNU C++,Accepted,202 ms,5200 KB
18788151,2016-06-29 20:12:38,688B - Lovely Palindromes,GNU C++,Accepted,31 ms,300 KB
18787151,2016-06-29 20:10:04,688A - Opponents,GNU C++,Accepted,30 ms,0 KB
18779396,2016-06-29 11:04:18,685E - Travelling Through the Snow Queen's Kingdom,GNU C++,Accepted,1060 ms,13300 KB
18764736,2016-06-28 12:04:53,682E - Alyona and Triangles,GNU C++,Accepted,31 ms,100 KB
18764526,2016-06-28 11:49:15,682E - Alyona and Triangles,GNU C++,Wrong answer on test 4,15 ms,100 KB
18763685,2016-06-28 10:43:54,682D - Alyona and Strings,GNU C++,Accepted,186 ms,86300 KB
18763669,2016-06-28 10:42:14,682D - Alyona and Strings,GNU C++,Wrong answer on test 5,15 ms,86300 KB
18760897,2016-06-28 05:39:40,682C - Alyona and the Tree,GNU C++,Accepted,202 ms,15700 KB
18760630,2016-06-28 05:07:13,682B - Alyona and Mex,GNU C++,Accepted,93 ms,400 KB
18760585,2016-06-28 05:01:35,682A - Alyona and Numbers,GNU C++,Accepted,31 ms,0 KB
18749650,2016-06-27 12:43:40,686D - Kay and Snowflake,GNU C++,Accepted,1419 ms,171400 KB
18749600,2016-06-27 12:39:33,686D - Kay and Snowflake,GNU C++,Wrong answer on test 1,46 ms,152600 KB
18748561,2016-06-27 11:14:23,686C - Robbers' watch,GNU C++,Accepted,15 ms,0 KB
18748551,2016-06-27 11:13:02,686C - Robbers' watch,GNU C++,Wrong answer on test 3,15 ms,0 KB
18748357,2016-06-27 10:58:02,686B - Little Robber Girl's Zoo,GNU C++,Accepted,15 ms,0 KB
18748117,2016-06-27 10:37:13,686A - Free Ice Cream,GNU C++,Accepted,15 ms,0 KB
18678248,2016-06-23 20:26:13,685A - Robbers' watch,GNU C++,Wrong answer on pretest 11,15 ms,0 KB
18677380,2016-06-23 20:19:31,685A - Robbers' watch,GNU C++,Wrong answer on pretest 11,15 ms,0 KB
18476646,2016-06-14 21:33:09,681D - Gifts by the List,GNU C++,Time limit exceeded on pretest 4,1000 ms,5300 KB
18476140,2016-06-14 21:29:55,681D - Gifts by the List,GNU C++,Time limit exceeded on pretest 4,1000 ms,6000 KB
18475016,2016-06-14 21:21:37,681D - Gifts by the List,GNU C++,Time limit exceeded on pretest 4,1000 ms,5300 KB
18471615,2016-06-14 20:56:14,681D - Gifts by the List,GNU C++,Wrong answer on pretest 5,15 ms,4600 KB
18467577,2016-06-14 20:28:58,681D - Gifts by the List,GNU C++,Wrong answer on pretest 6,171 ms,5800 KB
18463182,2016-06-14 20:03:49,681C - Heap Operations,GNU C++,Accepted,296 ms,22000 KB
18459006,2016-06-14 19:45:37,681B - Economy Game,GNU C++,Accepted,15 ms,2200 KB
18457096,2016-06-14 19:40:46,681A - A Good Contest,GNU C++,Accepted,15 ms,2200 KB
18442007,2016-06-14 06:24:40,342E - Xenia and Tree,GNU C++,Accepted,577 ms,20500 KB
18441996,2016-06-14 06:23:41,342E - Xenia and Tree,GNU C++,Runtime error on test 4,15 ms,3100 KB
18441169,2016-06-14 05:19:17,342E - Xenia and Tree,GNU C++,Wrong answer on test 3,15 ms,2400 KB
18428145,2016-06-13 20:25:31,678D - Iterated Linear Function,GNU C++,Accepted,15 ms,0 KB
18421666,2016-06-13 19:37:01,678C - Joty and Chocolate,GNU C++,Accepted,15 ms,0 KB
18420307,2016-06-13 19:28:39,678B - The Same Calendar,GNU C++,Accepted,15 ms,0 KB
18416645,2016-06-13 19:11:59,678A - Johny Likes Numbers,GNU C++,Accepted,15 ms,0 KB
18368601,2016-06-11 07:18:03,464E - The Classic Problem,GNU C++,Wrong answer on test 10,62 ms,147000 KB
18368561,2016-06-11 07:10:49,464E - The Classic Problem,GNU C++,Wrong answer on test 10,46 ms,147000 KB
18368246,2016-06-11 06:26:24,464E - The Classic Problem,GNU C++,Wrong answer on test 5,15 ms,146400 KB
18354961,2016-06-10 11:41:21,484E - Sign on Fence,GNU C++,Accepted,1247 ms,73800 KB
18354837,2016-06-10 11:32:06,484E - Sign on Fence,GNU C++,Wrong answer on test 4,483 ms,73700 KB
18354765,2016-06-10 11:26:24,484E - Sign on Fence,GNU C++,Wrong answer on test 4,670 ms,73700 KB
18354713,2016-06-10 11:22:48,484E - Sign on Fence,GNU C++,Wrong answer on test 4,764 ms,73700 KB
18354619,2016-06-10 11:16:02,484E - Sign on Fence,GNU C++,Wrong answer on test 4,499 ms,73700 KB
18354550,2016-06-10 11:10:50,484E - Sign on Fence,GNU C++,Wrong answer on test 4,483 ms,73700 KB
18354475,2016-06-10 11:05:44,484E - Sign on Fence,GNU C++,Wrong answer on test 4,498 ms,73700 KB
18354308,2016-06-10 10:54:38,484E - Sign on Fence,GNU C++,Wrong answer on test 6,530 ms,73700 KB
18351039,2016-06-10 05:31:48,13E - Holes,GNU C++,Wrong answer on test 3,30 ms,3600 KB
18350863,2016-06-10 05:10:00,13E - Holes,GNU C++,Wrong answer on test 3,30 ms,3800 KB
18350611,2016-06-10 04:38:51,456D - A Lot of Games,GNU C++,Accepted,31 ms,15600 KB
18336276,2016-06-09 09:28:58,679E - Bear and Bad Powers of 42,GNU C++,Wrong answer on test 4,15 ms,15000 KB
18334776,2016-06-09 07:12:39,679E - Bear and Bad Powers of 42,GNU C++,Wrong answer on test 3,15 ms,13800 KB
18333768,2016-06-09 05:33:20,679C - Bear and Square Grid,GNU C++,Accepted,421 ms,14400 KB
18333540,2016-06-09 05:08:34,679B - Bear and Tower of Cubes,GNU C++,Accepted,15 ms,2200 KB
18309257,2016-06-08 19:58:27,679A - Bear and Prime 100,GNU C++,Accepted,15 ms,2200 KB
18303872,2016-06-08 19:42:21,679A - Bear and Prime 100,GNU C++,Wrong answer on pretest 7,15 ms,2200 KB
18209054,2016-06-02 06:33:46,677D - Vanya and Treasure,GNU C++,Time limit exceeded on test 16,1500 ms,126000 KB
18208781,2016-06-02 06:09:04,677D - Vanya and Treasure,GNU C++,Wrong answer on test 7,46 ms,125900 KB
18197412,2016-06-01 20:44:55,677D - Vanya and Treasure,GNU C++,Time limit exceeded on test 19,1500 ms,33100 KB
18196587,2016-06-01 20:38:10,677D - Vanya and Treasure,GNU C++,Time limit exceeded on pretest 16,1500 ms,6900 KB
18192493,2016-06-01 20:07:45,677C - Vanya and Label,GNU C++,Accepted,15 ms,2300 KB
18189538,2016-06-01 19:50:28,677B - Vanya and Food Processor,GNU C++,Accepted,78 ms,3000 KB
18185858,2016-06-01 19:38:06,677A - Vanya and Fence,GNU C++,Accepted,30 ms,2200 KB
18087548,2016-05-25 19:51:06,676D - Theseus and labyrinth,GNU C++,Wrong answer on pretest 4,15 ms,33500 KB
18085181,2016-05-25 19:28:56,676D - Theseus and labyrinth,GNU C++,Wrong answer on pretest 4,0 ms,33700 KB
18084198,2016-05-25 19:19:46,676D - Theseus and labyrinth,GNU C++,Wrong answer on pretest 4,15 ms,33500 KB
18078028,2016-05-25 18:29:38,676C - Vasya and String,GNU C++,Accepted,46 ms,3000 KB
18076613,2016-05-25 18:20:45,676B - Pyramid of Glasses,GNU C++,Accepted,31 ms,2200 KB
18073442,2016-05-25 18:08:14,676A - Nicholas and Permutation,GNU C++,Accepted,31 ms,2200 KB
17951917,2016-05-16 21:13:38,675D - Tree Construction,GNU C++,Accepted,249 ms,15100 KB
17951782,2016-05-16 21:12:17,675D - Tree Construction,GNU C++,Wrong answer on pretest 4,0 ms,12000 KB
17950684,2016-05-16 21:02:22,675D - Tree Construction,GNU C++,Wrong answer on pretest 4,15 ms,11400 KB
17950291,2016-05-16 20:58:48,675D - Tree Construction,GNU C++,Wrong answer on pretest 4,0 ms,11400 KB
17949875,2016-05-16 20:55:22,675D - Tree Construction,GNU C++,Wrong answer on pretest 4,15 ms,12000 KB
17944636,2016-05-16 20:17:19,675C - Money Transfers,GNU C++,Accepted,139 ms,9800 KB
17944500,2016-05-16 20:16:32,675C - Money Transfers,GNU C++,Time limit exceeded on pretest 7,1000 ms,8300 KB
17943473,2016-05-16 20:10:33,675C - Money Transfers,GNU C++,Time limit exceeded on pretest 7,1000 ms,7000 KB
17943311,2016-05-16 20:09:33,675C - Money Transfers,GNU C++,Time limit exceeded on pretest 7,1000 ms,7200 KB
17938207,2016-05-16 19:48:10,675B - Restoring Painting,GNU C++,Accepted,15 ms,2200 KB
17934878,2016-05-16 19:39:36,675A - Infinite Sequence,GNU C++,Accepted,15 ms,2200 KB
17934454,2016-05-16 19:38:11,675A - Infinite Sequence,GNU C++,Wrong answer on pretest 5,15 ms,2200 KB
17896411,2016-05-14 04:22:27,220B - Little Elephant and Array,GNU C++,Accepted,234 ms,6500 KB
17896371,2016-05-14 04:10:33,220B - Little Elephant and Array,GNU C++,Wrong answer on test 5,202 ms,6000 KB
17896366,2016-05-14 04:09:25,220B - Little Elephant and Array,GNU C++,Wrong answer on test 5,202 ms,6100 KB
17883486,2016-05-13 07:07:21,673B - Problems for Round,GNU C++,Accepted,124 ms,2200 KB
17883482,2016-05-13 07:06:51,673B - Problems for Round,GNU C++,Wrong answer on test 4,15 ms,2200 KB
17883473,2016-05-13 07:05:29,673B - Problems for Round,GNU C++,Wrong answer on test 4,15 ms,2000 KB
17877157,2016-05-12 17:20:09,672A - Summer Camp,GNU C++,Accepted,15 ms,2200 KB
17877024,2016-05-12 17:11:21,672B - Different is Good,GNU C++,Accepted,15 ms,2200 KB
17877002,2016-05-12 17:09:32,672B - Different is Good,GNU C++,Wrong answer on test 2,1965 ms,2000 KB
17876950,2016-05-12 17:06:23,672B - Different is Good,GNU C++,Wrong answer on test 2,1950 ms,2000 KB
17876601,2016-05-12 16:44:16,671B - Robin Hood,GNU C++,Accepted,451 ms,6100 KB
17876501,2016-05-12 16:38:22,671B - Robin Hood,GNU C++,Runtime error on test 25,296 ms,4000 KB
17876448,2016-05-12 16:34:43,671B - Robin Hood,GNU C++,Wrong answer on test 22,280 ms,4000 KB
17875671,2016-05-12 15:47:09,671A - Recycling Bottles,GNU C++,Accepted,139 ms,4500 KB
17856261,2016-05-11 20:35:56,671B - Robin Hood,GNU C++,Wrong answer on test 23,296 ms,4100 KB
17855643,2016-05-11 20:30:02,671A - Recycling Bottles,GNU C++,Wrong answer on test 52,140 ms,4500 KB
17855342,2016-05-11 20:27:19,671A - Recycling Bottles,GNU C++,Wrong answer on hack 1,124 ms,4500 KB
17849978,2016-05-11 19:51:07,671A - Recycling Bottles,GNU C++,Hacked,124 ms,4500 KB
17849918,2016-05-11 19:50:51,671A - Recycling Bottles,GNU C++,Wrong answer on pretest 1,0 ms,4400 KB
17783554,2016-05-07 18:22:13,674B - Bear and Two Paths,GNU C++,Accepted,15 ms,2200 KB
17780402,2016-05-07 18:09:25,674A - Bear and Colors,GNU C++,Accepted,93 ms,3300 KB
17743842,2016-05-05 20:58:56,670F - Restore a Number,GNU C++,Wrong answer on pretest 4,0 ms,2000 KB
17743637,2016-05-05 20:57:19,670F - Restore a Number,GNU C++,Wrong answer on pretest 1,0 ms,2000 KB
17732636,2016-05-05 19:50:29,670E - Correct Bracket Sequence Editor,GNU C++,Accepted,156 ms,10500 KB
17726725,2016-05-05 19:28:02,670C - Cinema,GNU C++,Accepted,716 ms,22600 KB
17726484,2016-05-05 19:27:01,670C - Cinema,GNU C++,Runtime error on pretest 12,46 ms,3000 KB
17724683,2016-05-05 19:20:46,670B - Game of Robots,GNU C++,Accepted,77 ms,3000 KB
17723762,2016-05-05 19:17:50,670A - Holidays,GNU C++,Accepted,15 ms,2100 KB
17721448,2016-05-05 19:10:51,670A - Holidays,GNU C++,Wrong answer on pretest 7,15 ms,2000 KB
17581314,2016-04-29 21:12:25,667D - World Tour,GNU C++,Wrong answer on test 18,436 ms,37600 KB
17581182,2016-04-29 21:11:06,667D - World Tour,GNU C++,Wrong answer on pretest 4,15 ms,37500 KB
17576835,2016-04-29 20:27:00,667C - Reberland Linguistics,GNU C++,Accepted,31 ms,5500 KB
17576783,2016-04-29 20:26:31,667C - Reberland Linguistics,GNU C++,Wrong answer on pretest 1,0 ms,4800 KB
17571575,2016-04-29 19:51:13,667B - Coat of Anticubism,GNU C++,Accepted,62 ms,2200 KB
17570106,2016-04-29 19:44:10,667A - Pouring Rain,GNU C++,Accepted,15 ms,2200 KB
17560260,2016-04-29 05:41:35,637B - Chat Order,GNU C++,Accepted,405 ms,17700 KB
17560237,2016-04-29 05:37:18,637A - Voting for Photos,GNU C++,Accepted,15 ms,41300 KB
17560234,2016-04-29 05:36:43,637A - Voting for Photos,GNU C++,Runtime error on test 4,15 ms,2400 KB
17560232,2016-04-29 05:35:54,637A - Voting for Photos,GNU C++,Wrong answer on test 1,0 ms,2400 KB
17560198,2016-04-29 05:30:11,651D - Image Preview,GNU C++,Accepted,15 ms,10900 KB
17559740,2016-04-29 03:58:18,651C - Watchmen,GNU C++,Accepted,701 ms,22300 KB
17559690,2016-04-29 03:47:16,651B - Beautiful Paintings,GNU C++,Accepted,15 ms,3000 KB
17554416,2016-04-28 18:10:19,651A - Joysticks,GNU C++,Accepted,15 ms,3200 KB
17553966,2016-04-28 17:35:12,669D - Little Artem and Dance,GNU C++,Accepted,982 ms,2200 KB
17553898,2016-04-28 17:29:37,669D - Little Artem and Dance,GNU C++,Time limit exceeded on test 29,2000 ms,2200 KB
17553852,2016-04-28 17:26:36,669D - Little Artem and Dance,GNU C++,Time limit exceeded on test 29,2000 ms,6100 KB
17553371,2016-04-28 16:48:20,669D - Little Artem and Dance,GNU C++,Wrong answer on test 8,15 ms,6000 KB
17486099,2016-04-24 19:57:14,669C - Little Artem and Matrix,GNU C++,Accepted,31 ms,3600 KB
17485932,2016-04-24 19:56:12,669C - Little Artem and Matrix,GNU C++,Wrong answer on pretest 6,31 ms,3700 KB
17483001,2016-04-24 19:42:27,669B - Little Artem and Grasshopper,GNU C++,Accepted,78 ms,2800 KB
17481759,2016-04-24 19:38:08,669A - Little Artem and Presents,GNU C++,Accepted,15 ms,2200 KB
17404142,2016-04-20 18:44:48,631D - Messenger,GNU C++,Accepted,312 ms,6500 KB
17401173,2016-04-20 17:46:11,631C - Report,GNU C++,Accepted,436 ms,5300 KB
17400553,2016-04-20 17:02:29,631B - Print Check,GNU C++,Accepted,218 ms,2200 KB
17400398,2016-04-20 16:50:33,631A - Interview,GNU C++,Accepted,15 ms,2200 KB
17389870,2016-04-19 19:32:11,664C - International Olympiad,GNU C++,Accepted,15 ms,2200 KB
17389809,2016-04-19 19:27:54,664C - International Olympiad,GNU C++,Wrong answer on test 1,0 ms,2000 KB
17389562,2016-04-19 19:05:26,664B - Rebus,GNU C++,Accepted,15 ms,2200 KB
17389314,2016-04-19 18:41:33,664A - Complicated GCD,GNU C++,Accepted,15 ms,2000 KB
17343991,2016-04-16 19:40:23,664A - Complicated GCD,GNU C++,Compilation error,0 ms,0 KB
17343444,2016-04-16 19:38:05,664A - Complicated GCD,GNU C++,Compilation error,0 ms,0 KB
17280708,2016-04-11 19:27:39,635D - Factory Repairs,GNU C++,Accepted,405 ms,6300 KB
17280460,2016-04-11 19:04:58,635C - XOR Equation,GNU C++,Accepted,15 ms,0 KB
17280291,2016-04-11 18:52:09,635C - XOR Equation,GNU C++,Wrong answer on test 10,31 ms,0 KB
17280185,2016-04-11 18:44:01,635B - Island Puzzle,GNU C++,Accepted,234 ms,3900 KB
17279811,2016-04-11 18:12:32,635A - Orchestra,GNU C++,Accepted,15 ms,4000 KB
17279536,2016-04-11 17:52:05,633D - Fibonacci-ish,GNU C++,Accepted,2901 ms,58900 KB
17279494,2016-04-11 17:49:21,633D - Fibonacci-ish,GNU C++,Wrong answer on test 3,390 ms,100 KB
17275208,2016-04-11 11:49:49,633C - Spy Syndrome 2,GNU C++,Accepted,109 ms,121400 KB
17266209,2016-04-10 17:34:33,633B - A Trivial Problem,GNU C++,Accepted,15 ms,0 KB
17266010,2016-04-10 17:18:01,633A - Ebony and Ivory,GNU C++,Accepted,15 ms,0 KB
17159695,2016-04-04 18:01:04,629A - Far Relative’s Birthday Cake,GNU C++,Accepted,15 ms,2200 KB
17099350,2016-04-01 19:18:42,656B - Scrambled,GNU C++,Accepted,15 ms,3000 KB
17094539,2016-04-01 19:02:10,656A - Da Vinci Powers,GNU C++,Wrong answer on test 3,15 ms,2000 KB
17044649,2016-03-30 19:41:20,659C - Tanya and Toys,GNU C++,Accepted,93 ms,2900 KB
17042978,2016-03-30 19:32:33,659B - Qualifying Contest,GNU C++,Accepted,156 ms,6100 KB
17039003,2016-03-30 19:14:15,659A - Round House,GNU C++,Accepted,15 ms,2200 KB
